Name,Resource type,Project Id,Display name,Create time,Update time,Status,Folders,Organization,Parent asset type,Parent full resource name,KMS keys,Direct tags,Description,Location,Labels,Network tags,Additional attributes
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999/tables/pseudonymous_users_20240420","bigquery.Table","gtm-kqqwvx2-zgi2z","pseudonymous_users_20240420","2024-04-21T09:59:20Z","2024-04-21T09:59:20Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999","[]","[]","","US","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999/tables/events_20240420","bigquery.Table","gtm-kqqwvx2-zgi2z","events_20240420","2024-04-21T09:54:33Z","2024-04-21T09:54:33Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999","[]","[]","","US","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_278247954/tables/events_20240420","bigquery.Table","gtm-kqqwvx2-zgi2z","events_20240420","2024-04-21T09:13:59Z","2024-04-21T09:13:59Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_278247954","[]","[]","","US","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_278247954/tables/pseudonymous_users_20240420","bigquery.Table","gtm-kqqwvx2-zgi2z","pseudonymous_users_20240420","2024-04-21T09:09:44Z","2024-04-21T09:09:44Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_278247954","[]","[]","","US","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_278247954/tables/events_20240419","bigquery.Table","gtm-kqqwvx2-zgi2z","events_20240419","2024-04-20T10:28:26Z","2024-04-20T10:28:26Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_278247954","[]","[]","","US","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999/tables/pseudonymous_users_20240419","bigquery.Table","gtm-kqqwvx2-zgi2z","pseudonymous_users_20240419","2024-04-20T10:26:30Z","2024-04-20T10:26:30Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999","[]","[]","","US","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999/tables/events_20240419","bigquery.Table","gtm-kqqwvx2-zgi2z","events_20240419","2024-04-20T10:24:25Z","2024-04-20T10:24:25Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999","[]","[]","","US","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_278247954/tables/pseudonymous_users_20240419","bigquery.Table","gtm-kqqwvx2-zgi2z","pseudonymous_users_20240419","2024-04-20T10:19:58Z","2024-04-20T10:19:58Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_278247954","[]","[]","","US","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999/tables/pseudonymous_users_20240418","bigquery.Table","gtm-kqqwvx2-zgi2z","pseudonymous_users_20240418","2024-04-19T12:35:26Z","2024-04-19T12:35:26Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999","[]","[]","","US","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999/tables/events_20240418","bigquery.Table","gtm-kqqwvx2-zgi2z","events_20240418","2024-04-19T12:32:47Z","2024-04-19T12:32:47Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999","[]","[]","","US","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_278247954/tables/events_20240418","bigquery.Table","gtm-kqqwvx2-zgi2z","events_20240418","2024-04-19T09:35:58Z","2024-04-19T09:35:58Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_278247954","[]","[]","","US","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_278247954/tables/pseudonymous_users_20240418","bigquery.Table","gtm-kqqwvx2-zgi2z","pseudonymous_users_20240418","2024-04-19T09:31:37Z","2024-04-19T09:31:37Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_278247954","[]","[]","","US","{}","[]","null"
"//cloudbilling.googleapis.com/projects/gtm-kqqwvx2-zgi2z/billingInfo","cloudbilling.ProjectBillingInfo","gtm-kqqwvx2-zgi2z","projects/gtm-kqqwvx2-zgi2z/billingInfo","null","null","CLOSED","[]","","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/gtm-kqqwvx2-zgi2z","[]","[]","","global","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999/tables/events_20240417","bigquery.Table","gtm-kqqwvx2-zgi2z","events_20240417","2024-04-18T11:24:57Z","2024-04-18T11:24:57Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999","[]","[]","","US","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999/tables/pseudonymous_users_20240417","bigquery.Table","gtm-kqqwvx2-zgi2z","pseudonymous_users_20240417","2024-04-18T11:11:53Z","2024-04-18T11:11:53Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999","[]","[]","","US","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_278247954/tables/events_20240417","bigquery.Table","gtm-kqqwvx2-zgi2z","events_20240417","2024-04-18T10:28:12Z","2024-04-18T10:28:12Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_278247954","[]","[]","","US","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_278247954/tables/pseudonymous_users_20240417","bigquery.Table","gtm-kqqwvx2-zgi2z","pseudonymous_users_20240417","2024-04-18T10:04:18Z","2024-04-18T10:04:18Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_278247954","[]","[]","","US","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999/tables/pseudonymous_users_20240416","bigquery.Table","gtm-kqqwvx2-zgi2z","pseudonymous_users_20240416","2024-04-17T10:24:15Z","2024-04-17T10:24:15Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999","[]","[]","","US","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999/tables/events_20240416","bigquery.Table","gtm-kqqwvx2-zgi2z","events_20240416","2024-04-17T10:15:23Z","2024-04-17T10:15:23Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999","[]","[]","","US","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_278247954/tables/events_20240416","bigquery.Table","gtm-kqqwvx2-zgi2z","events_20240416","2024-04-17T09:32:50Z","2024-04-17T09:32:50Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_278247954","[]","[]","","US","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_278247954/tables/pseudonymous_users_20240416","bigquery.Table","gtm-kqqwvx2-zgi2z","pseudonymous_users_20240416","2024-04-17T09:26:58Z","2024-04-17T09:26:58Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_278247954","[]","[]","","US","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999/tables/pseudonymous_users_20240415","bigquery.Table","gtm-kqqwvx2-zgi2z","pseudonymous_users_20240415","2024-04-16T12:01:02Z","2024-04-16T12:01:02Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999","[]","[]","","US","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999/tables/events_20240415","bigquery.Table","gtm-kqqwvx2-zgi2z","events_20240415","2024-04-16T11:53:21Z","2024-04-16T11:53:21Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999","[]","[]","","US","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_278247954/tables/events_20240415","bigquery.Table","gtm-kqqwvx2-zgi2z","events_20240415","2024-04-16T09:22:37Z","2024-04-16T09:22:37Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_278247954","[]","[]","","US","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_278247954/tables/pseudonymous_users_20240415","bigquery.Table","gtm-kqqwvx2-zgi2z","pseudonymous_users_20240415","2024-04-16T09:16:23Z","2024-04-16T09:16:23Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_278247954","[]","[]","","US","{}","[]","null"
"//monitoring.googleapis.com/projects/1049906149317/alertPolicies/4194857671044545847","monitoring.AlertPolicy","gtm-kqqwvx2-zgi2z","Pending Transactions","2024-04-15T18:11:32Z","2024-04-15T18:11:32Z","","[]","","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/gtm-kqqwvx2-zgi2z","[]","[]","","global","{blocknode:transfer}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999/tables/events_20240414","bigquery.Table","gtm-kqqwvx2-zgi2z","events_20240414","2024-04-15T10:07:56Z","2024-04-15T10:07:56Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999","[]","[]","","US","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999/tables/pseudonymous_users_20240414","bigquery.Table","gtm-kqqwvx2-zgi2z","pseudonymous_users_20240414","2024-04-15T10:06:21Z","2024-04-15T10:06:21Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999","[]","[]","","US","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_278247954/tables/events_20240414","bigquery.Table","gtm-kqqwvx2-zgi2z","events_20240414","2024-04-15T09:17:42Z","2024-04-15T09:17:42Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_278247954","[]","[]","","US","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_278247954/tables/pseudonymous_users_20240414","bigquery.Table","gtm-kqqwvx2-zgi2z","pseudonymous_users_20240414","2024-04-15T09:17:39Z","2024-04-15T09:17:39Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_278247954","[]","[]","","US","{}","[]","null"
"//iam.googleapis.com/projects/gtm-kqqwvx2-zgi2z/serviceAccounts/108320116635203848910/keys/be459907b073e16587bb7525e93b54a68420b6a8","iam.ServiceAccountKey","gtm-kqqwvx2-zgi2z","projects/gtm-kqqwvx2-zgi2z/serviceAccounts/google-adsense@gtm-kqqwvx2-zgi2z.iam.gserviceaccount.com/keys/be459907b073e16587bb7525e93b54a68420b6a8","2024-04-14T17:08:23Z","null","","[]","","iam.googleapis.com/ServiceAccount","//iam.googleapis.com/projects/gtm-kqqwvx2-zgi2z/serviceAccounts/google-adsense@gtm-kqqwvx2-zgi2z.iam.gserviceaccount.com","[]","[]","","","{}","[]","null"
"//iam.googleapis.com/projects/gtm-kqqwvx2-zgi2z/serviceAccounts/google-adsense@gtm-kqqwvx2-zgi2z.iam.gserviceaccount.com","iam.ServiceAccount","gtm-kqqwvx2-zgi2z","google adsense","null","null","ENABLED","[]","","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/gtm-kqqwvx2-zgi2z","[]","[]","send data to google adsense","","{}","[]","{email:google-adsense@gtm-kqqwvx2-zgi2z.iam.gserviceaccount.com,uniqueId:108320116635203848910}"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999/tables/pseudonymous_users_20240413","bigquery.Table","gtm-kqqwvx2-zgi2z","pseudonymous_users_20240413","2024-04-14T10:13:43Z","2024-04-14T10:13:43Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999","[]","[]","","US","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999/tables/events_20240413","bigquery.Table","gtm-kqqwvx2-zgi2z","events_20240413","2024-04-14T10:02:26Z","2024-04-14T10:02:26Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999","[]","[]","","US","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_278247954/tables/events_20240413","bigquery.Table","gtm-kqqwvx2-zgi2z","events_20240413","2024-04-14T09:01:18Z","2024-04-14T09:01:18Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_278247954","[]","[]","","US","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_278247954/tables/pseudonymous_users_20240413","bigquery.Table","gtm-kqqwvx2-zgi2z","pseudonymous_users_20240413","2024-04-14T08:59:03Z","2024-04-14T08:59:03Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_278247954","[]","[]","","US","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999/tables/events_20240412","bigquery.Table","gtm-kqqwvx2-zgi2z","events_20240412","2024-04-13T10:19:55Z","2024-04-13T10:19:55Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999","[]","[]","","US","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999/tables/pseudonymous_users_20240412","bigquery.Table","gtm-kqqwvx2-zgi2z","pseudonymous_users_20240412","2024-04-13T10:12:12Z","2024-04-13T10:12:12Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999","[]","[]","","US","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_278247954/tables/events_20240412","bigquery.Table","gtm-kqqwvx2-zgi2z","events_20240412","2024-04-13T09:39:08Z","2024-04-13T09:39:08Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_278247954","[]","[]","","US","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_278247954/tables/pseudonymous_users_20240412","bigquery.Table","gtm-kqqwvx2-zgi2z","pseudonymous_users_20240412","2024-04-13T09:34:03Z","2024-04-13T09:34:03Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_278247954","[]","[]","","US","{}","[]","null"
"//monitoring.googleapis.com/projects/1049906149317/alertPolicies/17211147753640637804","monitoring.AlertPolicy","gtm-kqqwvx2-zgi2z","nodoubtz","2024-04-12T21:25:03Z","2024-04-12T21:25:03Z","","[]","","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/gtm-kqqwvx2-zgi2z","[]","[]","","global","{revenue:adsense}","[]","null"
"//monitoring.googleapis.com/projects/1049906149317/notificationChannels/13121263231386908061","monitoring.NotificationChannel","gtm-kqqwvx2-zgi2z","adsense cloud project nodoubtz","2024-04-12T16:31:59Z","null","VERIFICATION_STATUS_UNSPECIFIED","[]","","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/gtm-kqqwvx2-zgi2z","[]","[]","","global","{resolve_delivery_enabled:true,email_address:nodoubtz.248@gmail.com}","[]","null"
"//pubsub.googleapis.com/projects/gtm-kqqwvx2-zgi2z/subscriptions/eventarc-global-googleadsense-sub-304","pubsub.Subscription","gtm-kqqwvx2-zgi2z","projects/gtm-kqqwvx2-zgi2z/subscriptions/eventarc-global-googleadsense-sub-304","null","null","","[]","","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/gtm-kqqwvx2-zgi2z","[]","[]","","global","{goog-eventarc:,goog-drz-eventarc-location:global,goog-drz-eventarc-uuid:3c6f9797-c485-4ebf-85e3-8cad93e6eff7}","[]","null"
"//pubsub.googleapis.com/projects/gtm-kqqwvx2-zgi2z/topics/eventarc-global-googleadsense-151","pubsub.Topic","gtm-kqqwvx2-zgi2z","projects/gtm-kqqwvx2-zgi2z/topics/eventarc-global-googleadsense-151","null","null","","[]","","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/gtm-kqqwvx2-zgi2z","[]","[]","","global","{goog-drz-eventarc-location:global,goog-eventarc:,goog-drz-eventarc-uuid:3c6f9797-c485-4ebf-85e3-8cad93e6eff7}","[]","null"
"//eventarc.googleapis.com/projects/gtm-kqqwvx2-zgi2z/locations/global/triggers/googleadsense","eventarc.Trigger","gtm-kqqwvx2-zgi2z","projects/gtm-kqqwvx2-zgi2z/locations/global/triggers/googleadsense","2024-04-12T15:53:19Z","2024-04-12T15:54:49Z","","[]","","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/gtm-kqqwvx2-zgi2z","[]","[]","","global","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999/tables/events_20240411","bigquery.Table","gtm-kqqwvx2-zgi2z","events_20240411","2024-04-12T10:58:35Z","2024-04-12T10:58:35Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999","[]","[]","","US","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999/tables/pseudonymous_users_20240411","bigquery.Table","gtm-kqqwvx2-zgi2z","pseudonymous_users_20240411","2024-04-12T10:29:09Z","2024-04-12T10:29:09Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999","[]","[]","","US","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_278247954/tables/events_20240411","bigquery.Table","gtm-kqqwvx2-zgi2z","events_20240411","2024-04-12T09:58:42Z","2024-04-12T09:58:42Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_278247954","[]","[]","","US","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_278247954/tables/pseudonymous_users_20240411","bigquery.Table","gtm-kqqwvx2-zgi2z","pseudonymous_users_20240411","2024-04-12T09:46:20Z","2024-04-12T09:46:20Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_278247954","[]","[]","","US","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999/tables/events_20240410","bigquery.Table","gtm-kqqwvx2-zgi2z","events_20240410","2024-04-11T11:49:24Z","2024-04-11T11:49:24Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999","[]","[]","","US","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999/tables/pseudonymous_users_20240410","bigquery.Table","gtm-kqqwvx2-zgi2z","pseudonymous_users_20240410","2024-04-11T11:13:05Z","2024-04-11T11:13:05Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999","[]","[]","","US","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_278247954/tables/events_20240410","bigquery.Table","gtm-kqqwvx2-zgi2z","events_20240410","2024-04-11T09:45:39Z","2024-04-11T09:45:39Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_278247954","[]","[]","","US","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_278247954/tables/pseudonymous_users_20240410","bigquery.Table","gtm-kqqwvx2-zgi2z","pseudonymous_users_20240410","2024-04-11T09:38:25Z","2024-04-11T09:38:25Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_278247954","[]","[]","","US","{}","[]","null"
"//apikeys.googleapis.com/projects/1049906149317/locations/global/keys/203728dd-8d97-414d-af42-705ea2f47987","apikeys.Key","gtm-kqqwvx2-zgi2z","Android key (auto created by Firebase)","2024-04-11T03:26:40Z","2024-04-14T16:50:45Z","","[]","","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/gtm-kqqwvx2-zgi2z","[]","[]","","","{}","[]","null"
"//apikeys.googleapis.com/projects/1049906149317/locations/global/keys/2fa61443-6c69-410a-b0ac-23b5778a3c9f","apikeys.Key","gtm-kqqwvx2-zgi2z","API key 2 dimvy ","2024-04-11T03:25:13Z","2024-04-14T17:11:58Z","","[]","","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/gtm-kqqwvx2-zgi2z","[]","[]","","","{}","[]","null"
"//apikeys.googleapis.com/projects/1049906149317/locations/global/keys/c059cd59-d125-40bf-a924-c4e4fa5ca86e","apikeys.Key","gtm-kqqwvx2-zgi2z","Browser key (auto created by Firebase)","2024-04-11T03:23:32Z","2024-04-14T17:03:46Z","","[]","","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/gtm-kqqwvx2-zgi2z","[]","[]","","","{}","[]","null"
"//apikeys.googleapis.com/projects/1049906149317/locations/global/keys/17a51bf3-f362-4d54-a333-88f5704d6c5b","apikeys.Key","gtm-kqqwvx2-zgi2z","API key 5","2024-04-11T03:21:46Z","2024-04-11T03:22:59Z","","[]","","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/gtm-kqqwvx2-zgi2z","[]","[]","","","{}","[]","null"
"//apikeys.googleapis.com/projects/1049906149317/locations/global/keys/7a0596e8-11f2-4cd5-8a54-989ddb6b994b","apikeys.Key","gtm-kqqwvx2-zgi2z","Browser key (auto created by Firebase)","2024-04-11T03:09:10Z","2024-04-14T17:12:39Z","","[]","","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/gtm-kqqwvx2-zgi2z","[]","[]","","","{}","[]","null"
"//apikeys.googleapis.com/projects/1049906149317/locations/global/keys/ec1c194a-7988-4c8f-9674-4129d053209b","apikeys.Key","gtm-kqqwvx2-zgi2z","Browser key (auto created by Firebase)","2024-04-11T03:06:55Z","2024-04-14T16:51:06Z","","[]","","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/gtm-kqqwvx2-zgi2z","[]","[]","","","{}","[]","null"
"//apikeys.googleapis.com/projects/1049906149317/locations/global/keys/2afb5ec5-c116-47ce-92f9-033e4228921e","apikeys.Key","gtm-kqqwvx2-zgi2z","API key 7","2024-04-11T03:04:50Z","2024-04-11T03:16:27Z","","[]","","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/gtm-kqqwvx2-zgi2z","[]","[]","","","{}","[]","null"
"//apikeys.googleapis.com/projects/1049906149317/locations/global/keys/cbef8657-5b0b-494a-9d5a-550ba80a55df","apikeys.Key","gtm-kqqwvx2-zgi2z","API key 4","2024-04-11T03:01:49Z","2024-04-11T03:13:26Z","","[]","","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/gtm-kqqwvx2-zgi2z","[]","[]","","","{}","[]","null"
"//apikeys.googleapis.com/projects/1049906149317/locations/global/keys/1733ad3c-4fd5-447a-a9f8-7c2f90b10870","apikeys.Key","gtm-kqqwvx2-zgi2z","API key 9","2024-04-11T02:55:34Z","2024-04-11T03:17:45Z","","[]","","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/gtm-kqqwvx2-zgi2z","[]","[]","","","{}","[]","null"
"//apikeys.googleapis.com/projects/1049906149317/locations/global/keys/2d12190c-3673-46a8-8c14-46ef881259c8","apikeys.Key","gtm-kqqwvx2-zgi2z","API key 6","2024-04-11T02:53:00Z","2024-04-11T03:19:22Z","","[]","","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/gtm-kqqwvx2-zgi2z","[]","[]","","","{}","[]","null"
"//apikeys.googleapis.com/projects/1049906149317/locations/global/keys/c68b1ab8-1213-4646-9578-4078ce35a580","apikeys.Key","gtm-kqqwvx2-zgi2z","Browser key (auto created by Firebase)","2024-04-11T02:49:43Z","2024-04-14T16:51:37Z","","[]","","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/gtm-kqqwvx2-zgi2z","[]","[]","","","{}","[]","null"
